Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
8.33,2023-09-15,put,TSLA230915P00008330,0.01,0.0,0.01,0.0,0.0,1.0,1504.0,3.50000125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-01 19:18:27,"{'contractSymbol': 'TSLA230915P00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1504, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1685647107, 'impliedVolatility': 3.50000125, 'inTheMoney': False}"
8.33,2024-01-19,call,TSLA240119C00008330,234.0,215.65,218.95,0.0,0.0,1.0,4089.0,1.78125109375,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-11 19:40:24,"{'contractSymbol': 'TSLA240119C00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 234.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 4089, 'bid': 215.65, 'ask': 218.95, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691782824, 'impliedVolatility': 1.78125109375, 'inTheMoney': True}"
8.33,2024-01-19,put,TSLA240119P00008330,0.01,0.0,0.01,0.0,0.0,8.0,3561.0,1.5312523437499999,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-21 15:08:33,"{'contractSymbol': 'TSLA240119P00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 3561, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1689952113, 'impliedVolatility': 1.5312523437499999, 'inTheMoney': False}"
8.33,2024-03-15,call,TSLA240315C00008330,196.75,251.1,256.1,0.0,0.0,1.0,15.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-01 16:51:23,"{'contractSymbol': 'TSLA240315C00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 196.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 15, 'bid': 251.1, 'ask': 256.1, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1685638283, 'impliedVolatility': 0.0, 'inTheMoney': True}"
8.33,2024-03-15,put,TSLA240315P00008330,0.01,0.0,0.05,0.0,0.0,1.0,370.0,1.5000025,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-14 13:30:06,"{'contractSymbol': 'TSLA240315P00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 370, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692019806, 'impliedVolatility': 1.5000025, 'inTheMoney': False}"
8.33,2024-06-21,call,TSLA240621C00008330,106.29,181.35,183.45,0.0,0.0,1.0,121.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-01-06 20:21:48,"{'contractSymbol': 'TSLA240621C00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 106.29, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 121, 'bid': 181.35, 'ask': 183.45, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1673036508, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
8.33,2024-06-21,put,TSLA240621P00008330,0.01,0.01,0.06,0.0,0.0,1.0,3817.0,1.2812535937499998,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-08 16:21:37,"{'contractSymbol': 'TSLA240621P00008330', 'strike': 8.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3817, 'bid': 0.01, 'ask': 0.06, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1686241297, 'impliedVolatility': 1.2812535937499998, 'inTheMoney': False}"
10.0,2023-09-15,call,TSLA230915C00010000,270.79,243.65,246.5,0.0,0.0,1.0,39.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-03 14:38:24,"{'contractSymbol': 'TSLA230915C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 270.79, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 39, 'bid': 243.65, 'ask': 246.5, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1688395104, 'impliedVolatility': 0.0, 'inTheMoney': True}"
10.0,2023-09-15,put,TSLA230915P00010000,0.01,0.0,0.0,0.0,0.0,40.0,0.0,0.500005,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-05-09 19:29:56,"{'contractSymbol': 'TSLA230915P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 40, 'openInterest': 0, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1683660596, 'impliedVolatility': 0.500005, 'inTheMoney': False}"
10.0,2023-10-20,call,TSLA231020C00010000,258.7,231.7,234.55,0.0,0.0,2.0,28.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-10 18:12:19,"{'contractSymbol': 'TSLA231020C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 258.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 28, 'bid': 231.7, 'ask': 234.55, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1689012739, 'impliedVolatility': 0.0, 'inTheMoney': True}"
10.0,2023-10-20,put,TSLA231020P00010000,0.01,,0.01,0.0,0.0,3.0,4.0,2.3437541406249993,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 19:35:51,"{'contractSymbol': 'TSLA231020P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 4, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692128151, 'impliedVolatility': 2.3437541406249993, 'inTheMoney': False}"
10.0,2023-11-17,call,TSLA231117C00010000,228.05,214.5,216.8,0.0,0.0,20.0,6.0,2.281254296875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-14 16:08:36,"{'contractSymbol': 'TSLA231117C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 228.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 6, 'bid': 214.5, 'ask': 216.8, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1692029316, 'impliedVolatility': 2.281254296875, 'inTheMoney': True}"
10.0,2023-11-17,put,TSLA231117P00010000,0.01,0.0,0.0,0.0,0.0,1.0,111.0,0.500005,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-05-30 13:30:05,"{'contractSymbol': 'TSLA231117P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 111, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1685453405, 'impliedVolatility': 0.500005, 'inTheMoney': False}"
10.0,2023-12-15,call,TSLA231215C00010000,227.6,214.35,216.95,0.0,0.0,28.0,36.0,2.000005,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-14 18:10:43,"{'contractSymbol': 'TSLA231215C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 227.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 28, 'openInterest': 36, 'bid': 214.35, 'ask': 216.95, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1692036643, 'impliedVolatility': 2.000005, 'inTheMoney': True}"
10.0,2023-12-15,put,TSLA231215P00010000,0.01,0.0,0.01,0.0,0.0,1.0,377.0,1.625001875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-19 18:44:05,"{'contractSymbol': 'TSLA231215P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 377, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1689792245, 'impliedVolatility': 1.625001875, 'inTheMoney': False}"
10.0,2024-01-19,call,TSLA240119C00010000,244.5,214.1,217.35,0.0,0.0,1.0,284.0,1.95703146484375,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-04 19:20:48,"{'contractSymbol': 'TSLA240119C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 244.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 284, 'bid': 214.1, 'ask': 217.35, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691176848, 'impliedVolatility': 1.95703146484375, 'inTheMoney': True}"
10.0,2024-01-19,put,TSLA240119P00010000,0.01,0.0,0.01,0.0,0.0,1.0,6352.0,1.4375028125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-18 15:25:18,"{'contractSymbol': 'TSLA240119P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 6352, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1689693918, 'impliedVolatility': 1.4375028125, 'inTheMoney': False}"
10.0,2024-03-15,call,TSLA240315C00010000,238.83,262.4,266.7,0.0,0.0,10.0,43.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-09 13:46:28,"{'contractSymbol': 'TSLA240315C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 238.83, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 43, 'bid': 262.4, 'ask': 266.7, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1686318388, 'impliedVolatility': 0.0, 'inTheMoney': True}"
10.0,2024-03-15,put,TSLA240315P00010000,0.01,0.0,0.01,0.0,0.0,8.0,594.0,1.2500037499999999,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:58:34,"{'contractSymbol': 'TSLA240315P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 594, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692201514, 'impliedVolatility': 1.2500037499999999, 'inTheMoney': False}"
10.0,2024-06-21,call,TSLA240621C00010000,252.53,252.75,260.8,0.0,0.0,1.0,291.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-30 15:46:51,"{'contractSymbol': 'TSLA240621C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 252.53, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 291, 'bid': 252.75, 'ask': 260.8, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1688140011, 'impliedVolatility': 0.0, 'inTheMoney': True}"
10.0,2024-06-21,put,TSLA240621P00010000,0.02,0.01,0.05,0.0,0.0,5.0,1932.0,1.1875040625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 19:04:16,"{'contractSymbol': 'TSLA240621P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 1932, 'bid': 0.01, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692126256, 'impliedVolatility': 1.1875040625, 'inTheMoney': False}"
10.0,2024-09-20,call,TSLA240920C00010000,246.75,211.8,220.15,0.0,0.0,,30.0,1.419924775390625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-24 14:34:57,"{'contractSymbol': 'TSLA240920C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 246.75, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 30, 'bid': 211.8, 'ask': 220.15, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1690209297, 'impliedVolatility': 1.419924775390625, 'inTheMoney': True}"
10.0,2024-09-20,put,TSLA240920P00010000,0.04,0.0,0.16,0.0,0.0,5.0,5.0,1.15625421875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-16 19:34:25,"{'contractSymbol': 'TSLA240920P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 5, 'bid': 0.0, 'ask': 0.16, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1686944065, 'impliedVolatility': 1.15625421875, 'inTheMoney': False}"
10.0,2025-01-17,call,TSLA250117C00010000,255.48,212.0,221.5,0.0,0.0,10.0,130.0,1.5312523437499999,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-20 18:49:33,"{'contractSymbol': 'TSLA250117C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 255.48, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 130, 'bid': 212.0, 'ask': 221.5, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1689878973, 'impliedVolatility': 1.5312523437499999, 'inTheMoney': True}"
10.0,2025-01-17,put,TSLA250117P00010000,0.04,0.03,0.04,0.01,33.333336,9.0,2496.0,0.929688203125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:54:44,"{'contractSymbol': 'TSLA250117P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.01, 'percentChange': 33.333336, 'volume': 9, 'openInterest': 2496, 'bid': 0.03, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692215684, 'impliedVolatility': 0.929688203125, 'inTheMoney': False}"
10.0,2025-06-20,call,TSLA250620C00010000,253.29,212.0,222.0,0.0,0.0,1.0,7.0,1.4052764111328124,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-01 18:20:25,"{'contractSymbol': 'TSLA250620C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 253.29, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 7, 'bid': 212.0, 'ask': 222.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1690914025, 'impliedVolatility': 1.4052764111328124, 'inTheMoney': True}"
10.0,2025-06-20,put,TSLA250620P00010000,0.09,0.06,0.1,0.0,0.0,5.0,186.0,0.89257919921875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:36:16,"{'contractSymbol': 'TSLA250620P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.09, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 186, 'bid': 0.06, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692200176, 'impliedVolatility': 0.89257919921875, 'inTheMoney': False}"
10.0,2025-12-19,call,TSLA251219C00010000,235.97,212.05,222.0,0.0,0.0,6.0,34.0,1.2519568652343749,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-07 17:05:13,"{'contractSymbol': 'TSLA251219C00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 235.97, 'change': 0.0, 'percentChange': 0.0, 'volume': 6, 'openInterest': 34, 'bid': 212.05, 'ask': 222.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1691427913, 'impliedVolatility': 1.2519568652343749, 'inTheMoney': True}"
10.0,2025-12-19,put,TSLA251219P00010000,0.12,0.08,0.13,0.019999996,19.999996,528.0,1633.0,0.8183611914062499,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:59:48,"{'contractSymbol': 'TSLA251219P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.12, 'change': 0.019999996, 'percentChange': 19.999996, 'volume': 528, 'openInterest': 1633, 'bid': 0.08, 'ask': 0.13, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1692215988, 'impliedVolatility': 0.8183611914062499, 'inTheMoney': False}"
11.67,2023-09-15,call,TSLA230915C00011670,216.7,212.85,215.15,-39.699997,-15.483618,1.0,50.0,3.94531263671875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:54:20,"{'contractSymbol': 'TSLA230915C00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 216.7, 'change': -39.699997, 'percentChange': -15.483618, 'volume': 1, 'openInterest': 50, 'bid': 212.85, 'ask': 215.15, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692201260, 'impliedVolatility': 3.94531263671875, 'inTheMoney': True}"
11.67,2023-09-15,put,TSLA230915P00011670,0.01,0.0,0.01,0.0,0.0,6.0,1003.0,3.1250021875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-05-19 14:25:12,"{'contractSymbol': 'TSLA230915P00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 6, 'openInterest': 1003, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1684506312, 'impliedVolatility': 3.1250021875, 'inTheMoney': False}"
11.67,2024-01-19,call,TSLA240119C00011670,187.06,184.35,189.65,0.0,0.0,1.0,253.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-02-03 15:47:48,"{'contractSymbol': 'TSLA240119C00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 187.06, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 253, 'bid': 184.35, 'ask': 189.65, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1675439268, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
11.67,2024-01-19,put,TSLA240119P00011670,0.01,0.0,0.01,0.0,0.0,7.0,4177.0,1.3750031249999999,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-20 16:30:25,"{'contractSymbol': 'TSLA240119P00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 7, 'openInterest': 4177, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1689870625, 'impliedVolatility': 1.3750031249999999, 'inTheMoney': False}"
11.67,2024-03-15,call,TSLA240315C00011670,154.5,0.0,0.0,0.0,0.0,2.0,11.0,1.0000000000000003e-05,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-05-16 13:41:38,"{'contractSymbol': 'TSLA240315C00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 154.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 11, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1684244498, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
11.67,2024-03-15,put,TSLA240315P00011670,0.02,0.0,0.06,0.0,0.0,1052.0,1423.0,1.359378203125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 18:04:38,"{'contractSymbol': 'TSLA240315P00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 1052, 'openInterest': 1423, 'bid': 0.0, 'ask': 0.06, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692122678, 'impliedVolatility': 1.359378203125, 'inTheMoney': False}"
11.67,2024-06-21,call,TSLA240621C00011670,245.03,211.05,217.5,0.0,0.0,2.0,540.0,1.5048852880859376,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-27 19:09:39,"{'contractSymbol': 'TSLA240621C00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 245.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 540, 'bid': 211.05, 'ask': 217.5, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1690484979, 'impliedVolatility': 1.5048852880859376, 'inTheMoney': True}"
11.67,2024-06-21,put,TSLA240621P00011670,0.04,0.0,0.1,0.0,0.0,3.0,412.0,1.18359783203125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-08 14:20:32,"{'contractSymbol': 'TSLA240621P00011670', 'strike': 11.67, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 412, 'bid': 0.0, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1691504432, 'impliedVolatility': 1.18359783203125, 'inTheMoney': False}"
13.33,2023-09-15,call,TSLA230915C00013330,252.08,211.2,213.5,0.0,0.0,2.0,91.0,3.81250046875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-28 19:25:46,"{'contractSymbol': 'TSLA230915C00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 252.08, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 91, 'bid': 211.2, 'ask': 213.5, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1690572346, 'impliedVolatility': 3.81250046875, 'inTheMoney': True}"
13.33,2023-09-15,put,TSLA230915P00013330,0.01,0.0,0.04,0.0,0.0,6.0,306.0,3.3125017187499997,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-31 15:18:30,"{'contractSymbol': 'TSLA230915P00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 6, 'openInterest': 306, 'bid': 0.0, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1690816710, 'impliedVolatility': 3.3125017187499997, 'inTheMoney': False}"
13.33,2024-01-19,call,TSLA240119C00013330,215.81,210.85,214.05,-60.25,-21.824966,2.0,804.0,1.8398445507812498,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 18:48:25,"{'contractSymbol': 'TSLA240119C00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 215.81, 'change': -60.25, 'percentChange': -21.824966, 'volume': 2, 'openInterest': 804, 'bid': 210.85, 'ask': 214.05, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692211705, 'impliedVolatility': 1.8398445507812498, 'inTheMoney': True}"
13.33,2024-01-19,put,TSLA240119P00013330,0.01,0.0,0.01,0.0,0.0,24.0,3275.0,1.3125034374999998,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 14:22:58,"{'contractSymbol': 'TSLA240119P00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 24, 'openInterest': 3275, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692195778, 'impliedVolatility': 1.3125034374999998, 'inTheMoney': False}"
13.33,2024-03-15,call,TSLA240315C00013330,245.35,265.7,270.7,0.0,0.0,8.0,26.0,0.0,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-06-15 19:29:53,"{'contractSymbol': 'TSLA240315C00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 245.35, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 26, 'bid': 265.7, 'ask': 270.7, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1686857393, 'impliedVolatility': 0.0, 'inTheMoney': True}"
13.33,2024-03-15,put,TSLA240315P00013330,0.03,0.0,0.15,0.0,0.0,10.0,71.0,1.421877890625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-05-31 19:55:17,"{'contractSymbol': 'TSLA240315P00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 71, 'bid': 0.0, 'ask': 0.15, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1685562917, 'impliedVolatility': 1.421877890625, 'inTheMoney': False}"
13.33,2024-06-21,call,TSLA240621C00013330,243.48,209.45,215.85,0.0,0.0,2.0,44.0,1.4501980615234376,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-07-27 19:09:39,"{'contractSymbol': 'TSLA240621C00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 243.48, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 44, 'bid': 209.45, 'ask': 215.85, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1690484979, 'impliedVolatility': 1.4501980615234376, 'inTheMoney': True}"
13.33,2024-06-21,put,TSLA240621P00013330,0.04,0.01,0.06,0.0,0.0,12.0,470.0,1.0859420703125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 16:50:24,"{'contractSymbol': 'TSLA240621P00013330', 'strike': 13.33, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 12, 'openInterest': 470, 'bid': 0.01, 'ask': 0.06, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692118224, 'impliedVolatility': 1.0859420703125, 'inTheMoney': False}"
